11-10 08:54:35.284 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:35.285 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:40.314 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:40.315 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:40.316 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:40.318 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:45.075 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:45.076 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:45.077 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:45.078 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:45.362 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:45.363 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:45.366 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:45.424 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:50.309 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:50.316 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:50.317 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:50.319 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:54:50.525 I/am_finish_activity(  573): [0,14414966,127,com.google.android.apps.fitness/com.google.android.wearable.fitness.summary.SummaryActivity,app-request]
11-10 08:54:50.526 I/am_home_stack_moved(  573): [0,1,0,0,finishActivity adjustFocus]
11-10 08:54:50.526 I/wm_task_moved(  573): [124,1,0]
11-10 08:54:50.547 I/am_home_stack_moved(  573): [0,1,0,0,finishActivity adjustTopFocus setFocusedActivity]
11-10 08:54:50.548 I/am_focused_activity(  573): [0,com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity]
11-10 08:54:50.549 I/am_pause_activity(  573): [0,14414966,com.google.android.apps.fitness/com.google.android.wearable.fitness.summary.SummaryActivity]
11-10 08:54:50.561 I/am_on_paused_called( 1225): [0,com.google.android.wearable.fitness.summary.SummaryActivity]
11-10 08:54:50.564 I/am_resume_activity(  573): [0,856648270,124,com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity]
11-10 08:54:50.648 I/am_on_resume_called(  735): [0,com.google.android.clockwork.home.HomeActivity]
11-10 08:54:50.650 I/am_destroy_activity(  573): [0,14414966,127,com.google.android.apps.fitness/com.google.android.wearable.fitness.summary.SummaryActivity,finish-imm]
11-10 08:54:50.729 I/am_home_stack_moved(  573): [0,1,0,0,activityDestroyed leftTaskHistoryEmpty]
11-10 08:54:51.042 I/wm_task_removed(  573): [127,removeAppToken: last token]
11-10 08:54:51.042 I/wm_task_removed(  573): [127,removeTask]
11-10 08:54:57.632 I/battery_level(  573): [88,4114,277]
11-10 08:55:03.665 I/power_sleep_requested(  573): 0
11-10 08:55:03.666 I/power_screen_state(  573): [0,3,0,0]
11-10 08:55:03.666 I/screen_toggled(  573): 0
11-10 08:55:03.666 I/power_screen_broadcast_send(  573): 1
11-10 08:55:03.854 I/power_screen_broadcast_done(  573): [0,188,1]
11-10 08:55:22.516 I/power_screen_state(  573): [1,0,0,0]
11-10 08:55:22.516 I/screen_toggled(  573): 1
11-10 08:55:22.516 I/power_screen_broadcast_send(  573): 1
11-10 08:55:22.594 I/power_screen_broadcast_done(  573): [1,78,1]
11-10 08:55:29.079 I/am_proc_start(  573): [0,25732,10034,com.opera.watchface,service,com.opera.watchface/.OperaWatchFace]
11-10 08:55:29.334 I/am_proc_bound(  573): [0,25732,com.opera.watchface]
11-10 08:55:30.220 I/notification_enqueue(  573): [10004,735,com.google.android.wearable.app,962406116,now,0,Notification(pri=-2 contentView=null vibrate=null sound=null defaults=0x0 flags=0x100 color=0x00000000 sortKey=0000000003 vis=PRIVATE),0]
11-10 08:55:30.588 I/sf_frame_dur(  174): [com.lge.wearable.clock.app.SilverWatchface2,46,66,122,2304,178,17,160]
11-10 08:55:49.593 I/power_sleep_requested(  573): 0
11-10 08:55:49.602 I/power_screen_state(  573): [0,3,0,0]
11-10 08:55:49.602 I/screen_toggled(  573): 0
11-10 08:55:49.602 I/power_screen_broadcast_send(  573): 1
11-10 08:55:49.816 I/power_screen_broadcast_done(  573): [0,214,1]
11-10 08:56:04.582 I/power_screen_state(  573): [1,0,0,0]
11-10 08:56:04.582 I/screen_toggled(  573): 1
11-10 08:56:04.591 I/power_screen_broadcast_send(  573): 1
11-10 08:56:04.681 I/power_screen_broadcast_done(  573): [1,90,1]
11-10 08:56:11.432 I/sf_frame_dur(  174): [com.opera.watchface.OperaWatchFace,0,0,3,2,2,18,3]
11-10 08:56:21.905 I/power_sleep_requested(  573): 0
11-10 08:56:21.906 I/power_screen_state(  573): [0,3,0,0]
11-10 08:56:21.906 I/screen_toggled(  573): 0
11-10 08:56:21.906 I/power_screen_broadcast_send(  573): 1
11-10 08:56:22.162 I/power_screen_broadcast_done(  573): [0,255,1]
11-10 08:56:54.754 I/power_screen_state(  573): [1,0,0,0]
11-10 08:56:54.754 I/screen_toggled(  573): 1
11-10 08:56:54.755 I/power_screen_broadcast_send(  573): 1
11-10 08:56:54.867 I/force_gc(  865): Binder
11-10 08:56:54.978 I/power_screen_broadcast_done(  573): [1,223,1]
11-10 08:57:03.416 I/force_gc(  573): Binder
11-10 08:57:04.877 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:57:04.878 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:57:04.879 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:57:04.880 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:57:04.888 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:57:04.891 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:57:04.892 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:57:04.902 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:57:09.711 I/power_sleep_requested(  573): 0
11-10 08:57:09.712 I/power_screen_state(  573): [0,3,0,0]
11-10 08:57:09.712 I/screen_toggled(  573): 0
11-10 08:57:09.714 I/power_screen_broadcast_send(  573): 1
11-10 08:57:09.968 I/power_screen_broadcast_done(  573): [0,254,1]
11-10 08:57:12.520 I/notification_cancel(  573): [10004,735,com.google.android.wearable.app,0,bridged_notification,0,0,64,8,NULL]
11-10 08:57:12.521 I/notification_canceled(  573): [0|com.google.android.wearable.app|0|bridged_notification|10004,8]
11-10 08:58:46.422 I/aggregation(  970): 1447142326422
11-10 08:58:46.859 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:58:46.860 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:58:46.860 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:58:46.862 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:58:47.207 I/notification_enqueue(  573): [10025,1225,com.google.android.apps.fitness,1,NULL,0,Notification(pri=-1 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=PRIVATE),1]
11-10 08:59:03.891 I/power_screen_state(  573): [1,0,0,0]
11-10 08:59:03.891 I/screen_toggled(  573): 1
11-10 08:59:03.891 I/power_screen_broadcast_send(  573): 1
11-10 08:59:04.161 I/power_screen_broadcast_done(  573): [1,270,1]
11-10 08:59:04.762 I/force_gc(  573): Binder
11-10 08:59:06.234 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:59:06.239 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:59:06.240 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:59:06.241 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:59:06.242 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:59:06.245 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:59:06.248 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:59:06.253 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-10 08:59:06.350 I/am_home_stack_moved(  573): [0,0,1,1,startingNewTask]
11-10 08:59:06.350 I/am_create_task(  573): [0,128]
11-10 08:59:06.350 I/am_create_activity(  573): [0,20428053,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SettingsActivity,android.intent.action.MAIN,NULL,NULL,270532608]
11-10 08:59:06.353 I/wm_task_created(  573): [128,1]
11-10 08:59:06.353 I/wm_task_moved(  573): [128,1,0]
11-10 08:59:06.353 I/am_pause_activity(  573): [0,856648270,com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity]
11-10 08:59:06.355 I/am_home_stack_moved(  573): [0,0,1,1,startedActivity setFocusedActivity]
11-10 08:59:06.356 I/am_focused_activity(  573): [0,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:06.369 I/am_on_paused_called(  735): [0,com.google.android.clockwork.home.HomeActivity]
11-10 08:59:06.372 I/am_restart_activity(  573): [0,20428053,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:07.332 I/am_on_resume_called(  865): [0,com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:08.455 I/am_activity_launch_time(  573): [0,20428053,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SettingsActivity,2085,2085]
11-10 08:59:08.462 I/am_home_stack_moved(  573): [0,0,1,1,sourceStackToFront]
11-10 08:59:08.462 I/wm_task_moved(  573): [128,1,0]
11-10 08:59:08.467 I/am_create_activity(  573): [0,584585980,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.AdjustBrightnessDialog,NULL,NULL,NULL,0]
11-10 08:59:08.468 I/am_pause_activity(  573): [0,20428053,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:08.470 I/am_home_stack_moved(  573): [0,0,1,1,startedActivity setFocusedActivity]
11-10 08:59:08.471 I/am_focused_activity(  573): [0,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.AdjustBrightnessDialog]
11-10 08:59:08.485 I/am_on_paused_called(  865): [0,com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:08.487 I/am_restart_activity(  573): [0,584585980,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.AdjustBrightnessDialog]
11-10 08:59:08.521 I/am_on_resume_called(  865): [0,com.google.android.clockwork.settings.AdjustBrightnessDialog]
11-10 08:59:08.659 I/am_activity_launch_time(  573): [0,584585980,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.AdjustBrightnessDialog,173,173]
11-10 08:59:12.294 I/am_finish_activity(  573): [0,584585980,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.AdjustBrightnessDialog,app-request]
11-10 08:59:12.295 I/am_home_stack_moved(  573): [0,0,1,1,finishActivity adjustTopFocus setFocusedActivity]
11-10 08:59:12.295 I/am_focused_activity(  573): [0,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:12.296 I/am_pause_activity(  573): [0,584585980,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.AdjustBrightnessDialog]
11-10 08:59:12.299 I/am_on_paused_called(  865): [0,com.google.android.clockwork.settings.AdjustBrightnessDialog]
11-10 08:59:12.301 I/am_resume_activity(  573): [0,20428053,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:12.326 I/am_on_resume_called(  865): [0,com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:12.364 I/am_destroy_activity(  573): [0,584585980,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.AdjustBrightnessDialog,finish-imm]
11-10 08:59:15.773 I/am_home_stack_moved(  573): [0,0,1,1,sourceStackToFront]
11-10 08:59:15.773 I/wm_task_moved(  573): [128,1,0]
11-10 08:59:15.775 I/am_create_activity(  573): [0,400135550,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.DeveloperOptionsActivity,NULL,NULL,NULL,0]
11-10 08:59:15.776 I/am_pause_activity(  573): [0,20428053,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:15.778 I/am_home_stack_moved(  573): [0,0,1,1,startedActivity setFocusedActivity]
11-10 08:59:15.779 I/am_focused_activity(  573): [0,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:15.785 I/am_on_paused_called(  865): [0,com.google.android.clockwork.settings.SettingsActivity]
11-10 08:59:15.787 I/am_restart_activity(  573): [0,400135550,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:15.859 I/am_on_resume_called(  865): [0,com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:16.024 I/am_activity_launch_time(  573): [0,400135550,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.DeveloperOptionsActivity,238,238]
11-10 08:59:18.432 I/notification_enqueue(  573): [1000,865,com.google.android.apps.wearable.settings,11003,NULL,0,Notification(pri=-2 contentView=com.google.android.apps.wearable.settings/0x1090077 vibrate=null sound=null defaults=0x0 flags=0x40 color=0x00000000 vis=PRIVATE),0]
11-10 08:59:18.486 I/notification_enqueue(  573): [1000,865,com.google.android.apps.wearable.settings,11003,NULL,0,Notification(pri=-2 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=PRIVATE),1]
11-10 08:59:18.886 I/notification_enqueue(  573): [1000,865,com.google.android.apps.wearable.settings,11003,NULL,0,Notification(pri=-2 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=PRIVATE),1]
11-10 08:59:19.183 I/notification_enqueue(  573): [1000,865,com.google.android.apps.wearable.settings,11003,NULL,0,Notification(pri=-2 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=PRIVATE),1]
11-10 08:59:19.396 I/am_home_stack_moved(  573): [0,0,1,1,startingNewTask]
11-10 08:59:19.396 I/wm_task_moved(  573): [128,1,0]
11-10 08:59:19.399 I/am_create_task(  573): [0,129]
11-10 08:59:19.399 I/am_create_activity(  573): [0,373873325,129,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SecureAdbActivity,NULL,NULL,NULL,268435456]
11-10 08:59:19.400 I/wm_task_created(  573): [129,1]
11-10 08:59:19.400 I/wm_task_moved(  573): [129,1,1]
11-10 08:59:19.400 I/am_pause_activity(  573): [0,400135550,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:19.401 I/am_on_paused_called(  865): [0,com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:19.403 I/am_home_stack_moved(  573): [0,0,1,1,startedActivity setFocusedActivity]
11-10 08:59:19.404 I/am_focused_activity(  573): [0,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SecureAdbActivity]
11-10 08:59:19.405 I/am_restart_activity(  573): [0,373873325,129,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SecureAdbActivity]
11-10 08:59:19.427 I/am_on_resume_called(  865): [0,com.google.android.clockwork.settings.SecureAdbActivity]
11-10 08:59:19.518 I/am_activity_launch_time(  573): [0,373873325,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SecureAdbActivity,113,113]
11-10 08:59:22.360 I/am_finish_activity(  573): [0,373873325,129,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SecureAdbActivity,app-request]
11-10 08:59:22.361 I/am_home_stack_moved(  573): [0,0,1,1,finishActivity adjustTopFocus setFocusedActivity]
11-10 08:59:22.361 I/am_focused_activity(  573): [0,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:22.362 I/am_pause_activity(  573): [0,373873325,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SecureAdbActivity]
11-10 08:59:22.369 I/am_on_paused_called(  865): [0,com.google.android.clockwork.settings.SecureAdbActivity]
11-10 08:59:22.370 I/am_resume_activity(  573): [0,400135550,128,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:22.379 I/am_on_resume_called(  865): [0,com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:22.423 I/am_destroy_activity(  573): [0,373873325,129,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.SecureAdbActivity,finish-imm]
11-10 08:59:22.430 I/wm_task_removed(  573): [129,removeAppToken: last token]
11-10 08:59:22.430 I/wm_task_removed(  573): [129,removeTask]
11-10 08:59:52.272 I/power_sleep_requested(  573): 0
11-10 08:59:52.273 I/power_screen_state(  573): [0,3,0,0]
11-10 08:59:52.273 I/screen_toggled(  573): 0
11-10 08:59:52.273 I/power_screen_broadcast_send(  573): 1
11-10 08:59:52.350 I/am_home_stack_moved(  573): [0,1,0,0,intentActivityFound]
11-10 08:59:52.350 I/wm_task_moved(  573): [124,1,0]
11-10 08:59:52.359 I/am_home_stack_moved(  573): [0,1,0,0,bringingFoundTaskToFront]
11-10 08:59:52.359 I/wm_task_moved(  573): [124,1,0]
11-10 08:59:52.361 I/am_pause_activity(  573): [0,400135550,com.google.android.apps.wearable.settings/com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:52.362 I/am_on_paused_called(  865): [0,com.google.android.clockwork.settings.DeveloperOptionsActivity]
11-10 08:59:52.364 I/am_task_to_front(  573): [0,124]
11-10 08:59:52.364 I/am_new_intent(  573): [0,537798288,124,com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity,android.intent.action.MAIN,NULL,NULL,876675072]
11-10 08:59:52.376 I/am_resume_activity(  573): [0,856648270,124,com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity]
11-10 08:59:52.441 I/am_on_resume_called(  735): [0,com.google.android.clockwork.home.HomeActivity]
11-10 08:59:52.674 I/power_screen_broadcast_done(  573): [0,400,1]
11-10 09:00:04.980 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447142404579]
11-10 09:00:04.980 I/netstats_wifi_sample(  573): [117320,329,80659,348,115839,292,75238,336,113763,286,75238,336,1447142404579]
11-10 09:00:05.103 I/power_screen_state(  573): [1,0,0,0]
11-10 09:00:05.103 I/screen_toggled(  573): 1
11-10 09:00:05.103 I/power_screen_broadcast_send(  573): 1
11-10 09:00:05.294 I/power_screen_broadcast_done(  573): [1,192,1]
11-10 09:00:10.127 I/power_sleep_requested(  573): 0
11-10 09:00:10.128 I/power_screen_state(  573): [0,3,0,0]
11-10 09:00:10.128 I/screen_toggled(  573): 0
11-10 09:00:10.128 I/power_screen_broadcast_send(  573): 1
11-10 09:00:10.382 I/power_screen_broadcast_done(  573): [0,254,1]
11-10 09:00:26.770 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447142426368]
11-10 09:00:26.770 I/netstats_wifi_sample(  573): [117320,329,80659,348,115839,292,75238,336,113763,286,75238,336,1447142426368]
11-10 09:00:38.062 I/battery_level(  573): [87,4116,288]
11-10 09:00:41.482 I/am_proc_start(  573): [0,26167,10009,com.android.defcontainer,service,com.android.defcontainer/.DefaultContainerService]
11-10 09:00:41.516 I/am_proc_bound(  573): [0,26167,com.android.defcontainer]
11-10 09:00:50.533 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447142450131]
11-10 09:00:50.533 I/netstats_wifi_sample(  573): [117320,329,80659,348,115839,292,75238,336,113763,286,75238,336,1447142450131]
11-10 09:01:05.501 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447142465099]
11-10 09:01:05.501 I/netstats_wifi_sample(  573): [117320,329,80659,348,115839,292,75238,336,113763,286,75238,336,1447142465099]
11-10 09:01:17.701 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447142477299]
11-10 09:01:17.701 I/netstats_wifi_sample(  573): [117320,329,80659,348,115839,292,75238,336,113763,286,75238,336,1447142477299]
11-10 09:01:33.212 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447142492810]
11-10 09:01:33.212 I/netstats_wifi_sample(  573): [117320,329,80659,348,115839,292,75238,336,113763,286,75238,336,1447142492810]
11-10 09:01:36.244 I/power_screen_state(  573): [1,0,0,0]
11-10 09:01:36.244 I/screen_toggled(  573): 1
11-10 09:01:36.244 I/power_screen_broadcast_send(  573): 1
11-10 09:01:36.569 I/power_screen_broadcast_done(  573): [1,325,1]
11-10 09:01:43.609 I/sf_frame_dur(  174): [com.lge.wearable.clock.app.SilverWatchface2,3,0,18,165,10,1,9]
11-10 09:01:53.241 I/power_sleep_requested(  573): 0
11-10 09:01:53.242 I/power_screen_state(  573): [0,3,0,0]
11-10 09:01:53.242 I/screen_toggled(  573): 0
11-10 09:01:53.242 I/power_screen_broadcast_send(  573): 1
11-10 09:01:53.496 I/power_screen_broadcast_done(  573): [0,254,1]
11-10 09:01:56.320 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447142515918]
11-10 09:01:56.320 I/netstats_wifi_sample(  573): [117320,329,80659,348,115839,292,75238,336,113763,286,75238,336,1447142515918]
11-10 09:02:01.367 I/free_storage_changed(  573): 2758602752
11-10 09:02:10.126 I/am_kill (  573): [0,25732,com.opera.watchface,1,stop com.opera.watchface]
11-10 09:02:10.208 I/wp_wallpaper_crashed(  573): com.opera.watchface/com.opera.watchface.OperaWatchFace
11-10 09:02:10.213 I/am_schedule_service_restart(  573): [0,com.opera.watchface/.OperaWatchFace,1000]
11-10 09:02:10.835 I/sf_frame_dur(  174): [com.opera.watchface.OperaWatchFace,0,0,3,1,1,9,1]
11-10 09:02:20.209 I/force_gc(  735): bg
11-10 09:02:20.337 I/notification_cancel_all(  573): [1000,573,com.opera.watchface,0,0,0,5,NULL]
11-10 09:02:20.377 I/unknown_sources_enabled(  573): 0
11-10 09:02:20.750 I/am_proc_start(  573): [0,26659,10008,android.process.acore,broadcast,com.android.providers.contacts/.PackageIntentReceiver]
11-10 09:02:20.800 I/notification_cancel_all(  573): [1000,573,com.opera.watchface,0,0,0,5,NULL]
11-10 09:02:20.829 I/am_proc_bound(  573): [0,26659,android.process.acore]
11-10 09:02:21.353 I/am_proc_start(  573): [0,26678,10034,com.opera.watchface,service,com.opera.watchface/.OperaWatchFace]
11-10 09:02:21.387 I/am_proc_bound(  573): [0,26678,com.opera.watchface]
11-10 09:02:27.242 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447142546841]
11-10 09:02:27.246 I/netstats_wifi_sample(  573): [117320,329,80659,348,115839,292,75238,336,113763,286,75238,336,1447142546841]
11-10 09:02:49.410 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447142569008]
11-10 09:02:49.410 I/netstats_wifi_sample(  573): [117320,329,80659,348,115839,292,75238,336,113763,286,75238,336,1447142569008]
11-10 09:02:55.665 I/power_screen_state(  573): [1,0,0,0]
11-10 09:02:55.665 I/screen_toggled(  573): 1
11-10 09:02:55.665 I/power_screen_broadcast_send(  573): 1
11-10 09:02:55.913 I/power_screen_broadcast_done(  573): [1,247,1]
11-10 09:02:58.632 I/am_kill (  573): [0,26678,com.opera.watchface,1,stop com.opera.watchface]
11-10 09:02:58.686 I/wp_wallpaper_crashed(  573): com.opera.watchface/com.opera.watchface.OperaWatchFace
11-10 09:02:58.695 I/am_schedule_service_restart(  573): [0,com.opera.watchface/.OperaWatchFace,1000]
11-10 09:02:59.252 I/sf_frame_dur(  174): [com.opera.watchface.OperaWatchFace,0,1,2,0,0,2,1]
11-10 09:03:01.369 I/free_storage_changed(  573): 2755268608
11-10 09:03:03.716 I/am_home_stack_moved(  573): [0,1,0,0,intentActivityFound]
11-10 09:03:03.716 I/wm_task_moved(  573): [124,1,0]
11-10 09:03:03.720 I/am_new_intent(  573): [0,129286822,124,com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity,android.intent.action.MAIN,NULL,NULL,270532608]
11-10 09:03:03.728 I/power_sleep_requested(  573): 1
11-10 09:03:03.735 I/power_screen_state(  573): [0,2,0,0]
11-10 09:03:03.735 I/screen_toggled(  573): 0
11-10 09:03:03.736 I/power_screen_broadcast_send(  573): 1
11-10 09:03:04.107 I/power_screen_broadcast_done(  573): [0,372,1]
11-10 09:03:05.192 I/power_screen_state(  573): [1,0,0,0]
11-10 09:03:05.192 I/screen_toggled(  573): 1
11-10 09:03:05.192 I/power_screen_broadcast_send(  573): 1
11-10 09:03:05.405 I/power_screen_broadcast_done(  573): [1,213,1]
11-10 09:03:09.481 I/am_home_stack_moved(  573): [0,1,0,0,intentActivityFound]
11-10 09:03:09.481 I/wm_task_moved(  573): [124,1,0]
11-10 09:03:09.484 I/am_new_intent(  573): [0,93521198,124,com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity,android.intent.action.MAIN,NULL,NULL,270532608]
11-10 09:03:09.490 I/power_sleep_requested(  573): 0
11-10 09:03:09.497 I/power_screen_state(  573): [0,2,0,0]
11-10 09:03:09.497 I/screen_toggled(  573): 0
11-10 09:03:09.497 I/power_screen_broadcast_send(  573): 1
11-10 09:03:09.812 I/power_screen_broadcast_done(  573): [0,315,1]
11-10 09:03:10.570 I/force_gc(  735): bg
11-10 09:03:10.690 I/notification_cancel_all(  573): [1000,573,com.opera.watchface,0,0,0,5,NULL]
11-10 09:03:11.031 I/notification_cancel_all(  573): [1000,573,com.opera.watchface,0,0,0,5,NULL]
11-10 09:03:11.282 I/unknown_sources_enabled(  573): 0
11-10 09:03:11.873 I/am_proc_start(  573): [0,26962,10034,com.opera.watchface,service,com.opera.watchface/.OperaWatchFace]
